,timestamp,oi,notional,datetime
7621,1671823200,98356.19600000,1656196133.17269470,2022-12-24 03:20:00
7622,1671822900,98396.17600000,1657217915.04480000,2022-12-24 03:15:00
7623,1671822600,98355.36200000,1655773177.12520000,2022-12-24 03:10:00
7624,1671822300,98336.11100000,1654996748.13000000,2022-12-24 03:05:00
7625,1671822000,98343.53000000,1655180519.41613390,2022-12-24 03:00:00
7626,1671821700,98344.41500000,1655480709.90250000,2022-12-24 02:55:00
7627,1671821400,98294.50100000,1654217816.22920000,2022-12-24 02:50:00
7628,1671821100,98288.61000000,1653799483.07927440,2022-12-24 02:45:00
7629,1671820800,98320.13400000,1655113343.35248540,2022-12-24 02:40:00
7630,1671820500,98273.42900000,1654726720.51052980,2022-12-24 02:35:00
7631,1671820200,98270.97000000,1654735728.34500000,2022-12-24 02:30:00
7632,1671819900,98252.63400000,1653843465.18242120,2022-12-24 02:25:00
7633,1671819600,98230.52900000,1653828832.34980000,2022-12-24 02:20:00
7634,1671819300,98187.04900000,1652556765.60430000,2022-12-24 02:15:00
7635,1671819000,98233.47600000,1654733174.38872120,2022-12-24 02:10:00
7636,1671818700,98238.01300000,1654622852.95900000,2022-12-24 02:05:00
7637,1671818400,98244.52800000,1653994239.47411420,2022-12-24 02:00:00
7638,1671818100,98266.96800000,1654672955.41747760,2022-12-24 01:55:00
7639,1671817800,98259.31800000,1653753451.59900000,2022-12-24 01:50:00
7640,1671817500,98290.71200000,1653748799.19726160,2022-12-24 01:45:00
7641,1671817200,98317.99500000,1655762015.27320980,2022-12-24 01:40:00
7642,1671816900,98330.57800000,1656122926.90720000,2022-12-24 01:35:00
7643,1671816600,98287.79600000,1654622368.86221390,2022-12-24 01:30:00
7644,1671816300,98297.20300000,1655944170.89890000,2022-12-24 01:25:00
7645,1671816000,98392.51900000,1655896898.51050000,2022-12-24 01:20:00
7646,1671815700,98385.76300000,1655832391.29000000,2022-12-24 01:15:00
7647,1671815400,98404.53500000,1655666141.82850000,2022-12-24 01:10:00
7648,1671815100,98409.18600000,1655724713.53140000,2022-12-24 01:05:00
7649,1671814800,98407.91400000,1655184423.54471830,2022-12-24 01:00:00
7650,1671814500,98406.44000000,1654875555.78518440,2022-12-24 00:55:00
7651,1671814200,98435.97500000,1656718606.18053940,2022-12-24 00:50:00
7652,1671813900,98345.71900000,1654733324.78825450,2022-12-24 00:45:00
7653,1671813600,98332.01500000,1655625969.75650000,2022-12-24 00:40:00
7654,1671813300,98319.22600000,1654014507.07540000,2022-12-24 00:35:00
7655,1671813000,98299.55500000,1653327646.22750690,2022-12-24 00:30:00
7656,1671812700,98268.67500000,1652677892.00556660,2022-12-24 00:25:00
7657,1671812400,98342.94700000,1654781389.82177070,2022-12-24 00:20:00
7658,1671812100,98343.07300000,1655123752.89730000,2022-12-24 00:15:00
7659,1671811800,98370.14200000,1655549815.83160000,2022-12-24 00:10:00
7660,1671811500,98346.49500000,1654286392.39500000,2022-12-24 00:05:00
7661,1671811200,98237.77000000,1652948718.02000000,2022-12-24 00:00:00
7662,1671810900,98343.08500000,1655822190.76200000,2022-12-23 23:55:00
7663,1671810600,98574.71000000,1661478322.87459020,2022-12-23 23:50:00
7664,1671810300,98574.66600000,1662718036.22160000,2022-12-23 23:45:00
7665,1671810000,98359.53000000,1660269277.46523170,2022-12-23 23:40:00
7666,1671809700,97922.96600000,1651091420.85022330,2022-12-23 23:35:00
7667,1671809400,97739.20000000,1645162037.91319600,2022-12-23 23:30:00
7668,1671809100,97677.55200000,1644587175.26880000,2022-12-23 23:25:00
7669,1671808800,97642.00300000,1644125339.11490000,2022-12-23 23:20:00
