,timestamp,oi,notional,datetime
363,1675139100,973973.82500000,1527892064.19409370,2023-01-31 12:25:00
364,1675138800,973995.16900000,1528071800.78903000,2023-01-31 12:20:00
365,1675138500,974872.75800000,1526995464.54435700,2023-01-31 12:15:00
366,1675138200,974050.94000000,1527409279.01400000,2023-01-31 12:10:00
367,1675137900,974226.78300000,1528990482.31152000,2023-01-31 12:05:00
368,1675137600,974126.05700000,1528004391.74963000,2023-01-31 12:00:00
369,1675137300,974117.28400000,1528536136.18860000,2023-01-31 11:55:00
370,1675137000,974533.46300000,1529432816.83220000,2023-01-31 11:50:00
371,1675136700,973955.72500000,1528849486.85460800,2023-01-31 11:45:00
372,1675136400,973906.51200000,1526656891.95072000,2023-01-31 11:40:00
373,1675136100,973847.11700000,1528592077.39316990,2023-01-31 11:35:00
374,1675135800,973919.46000000,1527066756.50160000,2023-01-31 11:30:00
375,1675135500,973704.70400000,1525939453.30021980,2023-01-31 11:25:00
376,1675135200,973619.26600000,1525846377.48254000,2023-01-31 11:20:00
377,1675134900,974198.67300000,1528312266.33419080,2023-01-31 11:15:00
378,1675134600,974697.70100000,1530406561.93617080,2023-01-31 11:10:00
379,1675134300,974938.53300000,1530595000.49802000,2023-01-31 11:05:00
380,1675134000,974509.02100000,1529267537.14193650,2023-01-31 11:00:00
381,1675133700,975484.65500000,1532800874.98643160,2023-01-31 10:55:00
382,1675133400,975249.53800000,1533069191.15934000,2023-01-31 10:50:00
383,1675133100,974798.33400000,1531710370.19754000,2023-01-31 10:45:00
384,1675132800,974839.99500000,1532011789.92242340,2023-01-31 10:40:00
385,1675132500,974066.75300000,1532635591.84032000,2023-01-31 10:35:00
386,1675132200,973696.98500000,1532638002.26940000,2023-01-31 10:30:00
